date,belem,carateua,co_arapiranga,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2023-09-26,4.7789230832941336e-05,5.06739808184472e-05,4.968021076673583e-05,5.4611922678295316e-05,4.510581892629534e-05,5.4485278066743064e-05,5.457879468166112e-05,4.748095609938956e-05,5.595287412754684e-05,4.7693331643485385e-05,5.132320374505168e-05,4.557627851493654e-05,4.879608355616771e-05,4.8092883377320254e-05,4.928016303284702e-05
2023-09-27,6.13235231034626e-05,4.866241411418977e-05,5.947694403635078e-05,4.6943002414908145e-05,4.9730312922098206e-05,6.16125762462684e-05,4.872091281098488e-05,5.415338168006302e-05,5.107310852512399e-05,4.436475501279615e-05,5.8001578751298014e-05,4.595218639763128e-05,4.8782251144564524e-05,4.701743279735036e-05,4.202991602492472e-05
2023-09-28,4.7834411268132387e-05,4.054880521015657e-05,4.890269563807782e-05,4.86248158461697e-05,5.282169428934539e-05,5.201643048567735e-05,3.535898554100078e-05,4.463662993454447e-05,4.488336662209446e-05,4.201657960196117e-05,5.15448775645804e-05,4.122092363218806e-05,4.311889383646879e-05,3.823466952107572e-05,4.744170132359814e-05
2023-09-29,4.919304228164393e-05,3.8715595272414414e-05,4.633706709255831e-05,4.684460370338487e-05,4.755063601323319e-05,6.066010827436137e-05,4.3016778880834764e-05,4.6232482425013776e-05,4.815744844832839e-05,4.086095214006534e-05,5.159863004861043e-05,3.877918930847033e-05,4.832318084211716e-05,5.22408356583702e-05,4.545771886608395e-05
2023-09-30,5.82185288192555e-05,4.2745701955618054e-05,4.8180930763898066e-05,5.001242094334882e-05,4.53005709770009e-05,5.0730053365726494e-05,5.4397813414284924e-05,5.4317346988976406e-05,4.040549878618538e-05,4.637801006486228e-05,4.558006804478015e-05,4.521755062101226e-05,4.622389879353265e-05,4.454969977727419e-05,5.059113755123588e-05
2023-10-01,5.435971307732035e-05,4.682422014229958e-05,5.417514123076818e-05,5.075981526587993e-05,4.545445089250338e-05,5.103704028824659e-05,5.32721031143544e-05,6.162351964457846e-05,4.227540974816191e-05,4.644021691248781e-05,4.900943957877687e-05,4.5351765310246674e-05,4.3473315796554734e-05,4.577638453081962e-05,4.962801829594999e-05
2023-10-02,5.050089733538521e-05,5.0902738328981105e-05,5.763828036696997e-05,5.1507209588411046e-05,4.5608330808005874e-05,5.134402721076669e-05,5.2146392814423863e-05,4.374203224004693e-05,4.4145320710138444e-05,4.650242376011334e-05,5.24388111127736e-05,4.5485979999481084e-05,4.0722732799576825e-05,4.700306928436504e-05,4.866489904066409e-05
2023-10-03,4.998973736672014e-05,4.816450089219342e-05,5.0433414735523346e-05,4.853443167186999e-05,3.732425436605265e-05,4.947301020118808e-05,4.774584050300521e-05,5.132939767216605e-05,5.053199588492635e-05,4.3017118831077904e-05,5.608167147231963e-05,4.0381506320866004e-05,5.415390730711539e-05,3.969001359479737e-05,4.537877986215715e-05
2023-10-04,4.2095467923785354e-05,4.7396399399600095e-05,5.006985433130121e-05,4.452425669874547e-05,5.9756963811225574e-05,4.8852213977000905e-05,5.432162569010798e-05,5.4160982064138666e-05,4.980586137960094e-05,4.817555577001001e-05,4.844463067681478e-05,4.309306158019106e-05,3.8207394333259814e-05,5.016236100237247e-05,4.7439768754290034e-05
2023-10-05,5.140045314500367e-05,4.568232253848716e-05,4.7418052932005905e-05,5.1061276420139915e-05,3.457854615904555e-05,6.415651140107917e-05,4.5682089315208143e-05,5.2846224324432614e-05,4.55718048837368e-05,3.8216868907985685e-05,4.867478979979651e-05,4.957622414239404e-05,4.9274710985262265e-05,4.034120318551595e-05,4.4179732002693674e-05
2023-10-06,5.2218287217921315e-05,4.8947233356098196e-05,4.933349849553192e-05,5.2901928582027806e-05,4.341884369218806e-05,5.481924745254823e-05,5.309199462864788e-05,5.61082314133842e-05,3.916610281645639e-05,3.026219019375532e-05,3.9684617773745166e-05,4.643314176005733e-05,3.9673011228745e-05,3.091616948050178e-05,4.4121564967018874e-05
2023-10-07,4.120078291685116e-05,5.4208074607708995e-05,4.541077170078376e-05,4.4557324777080325e-05,4.725899038691835e-05,2.854435959677796e-05,4.389679098702929e-05,4.9088593617698476e-05,4.67283831315384e-05,5.210445350064697e-05,5.923912024916302e-05,4.6410723891214764e-05,4.877299007407781e-05,5.037603607146844e-05,5.574213310722569e-05
2023-10-08,4.823196685085895e-05,4.968029166493826e-05,5.158337162944712e-05,5.273960258174008e-05,4.2603169005847544e-05,5.19554887302552e-05,5.255032659357929e-05,5.457499001131341e-05,4.476959983866707e-05,2.9414950920321482e-05,3.534451053975591e-05,4.404474151502207e-05,3.8831897442311635e-05,3.5487326020732256e-05,5.0281208230704904e-05
2023-10-09,5.9459768026754656e-05,5.233093504080017e-05,5.3005550674579996e-05,5.8503209396202985e-05,5.945375380998095e-05,7.4612827373026e-05,6.67493085508211e-05,5.501577680213657e-05,5.4679374688723065e-05,5.21152992524612e-05,4.427623116327032e-05,5.1446907711394075e-05,5.029081020468237e-05,3.314983068747704e-05,5.2033675666897975e-05
2023-10-10,5.503553491001052e-05,5.255967827806884e-05,6.200859218447246e-05,6.211339662572482e-05,5.4599054302759646e-05,6.136462764475344e-05,6.536710337499963e-05,5.677257183851831e-05,4.147650080248522e-05,5.9466617197779216e-05,5.7124728005915084e-05,4.742327426216356e-05,5.7107807088468866e-05,6.0938188712106934e-05,3.725911239261981e-05
2023-10-11,4.852476672380034e-05,4.295219112510131e-05,5.251591997006904e-05,4.391086584131615e-05,5.651066937149784e-05,5.0445599196155505e-05,4.883777666615287e-05,4.759709032443934e-05,3.960898318690668e-05,5.183598840608994e-05,5.38903642129421e-05,4.5277230780778975e-05,3.954695190231976e-05,5.6580960554667426e-05,4.504154206966678e-05
2023-10-12,3.84170781198777e-05,4.066471987669821e-05,3.7554463482594894e-05,3.725230542602484e-05,5.45401000861035e-05,3.439759495719524e-05,3.3775377232814194e-05,3.6850399559861056e-05,4.633024919381326e-05,3.7820249123662556e-05,3.833763344616044e-05,4.399468592440863e-05,4.804633476908426e-05,3.355048056091684e-05,3.4969230249213694e-05
2023-10-13,4.688025381740434e-05,2.7499016842189114e-05,4.515182627384717e-05,5.3692055646996505e-05,3.648205382968738e-05,4.419112591618753e-05,4.548560994073026e-05,4.585830584531714e-05,4.55734266703636e-05,3.6845797706837804e-05,5.010965228713239e-05,3.311305156992193e-05,4.595360073011926e-05,3.581415688853289e-05,3.1803149435463644e-05
2023-10-14,5.519256147944566e-05,4.761007162246157e-05,5.1795363701144784e-05,6.109012050465252e-05,4.331466031379695e-05,4.293328971070148e-05,5.225711302733295e-05,5.182071231418225e-05,4.519435021729752e-05,3.1792508130476575e-05,5.53567248352024e-05,4.478676335652949e-05,4.848033582401507e-05,5.037837371464591e-05,4.6581888201179394e-05
2023-10-15,4.818972343338416e-05,4.407516480616105e-05,4.201461557681805e-05,5.558114930016878e-05,4.080479861663099e-05,5.87131281108625e-05,5.218831046544592e-05,4.724960084968017e-05,3.8925259621344054e-05,4.416290196333012e-05,4.060627796160505e-05,4.123796705105365e-05,3.945983039827263e-05,4.15688588729513e-05,5.389114649455986e-05
2023-10-16,4.993746674807492e-05,5.0322405277743165e-05,5.31734114226493e-05,6.543993301331419e-05,3.7424219217466424e-05,5.792582669528839e-05,6.501807939068488e-05,5.7641179652981604e-05,5.1315922162082676e-05,4.184738914411771e-05,4.555560396609133e-05,4.814463439478239e-05,5.636685968330021e-05,4.251029134032734e-05,4.79047726521548e-05
2023-10-17,4.886377589089761e-05,4.9701490079265314e-05,3.966876589350929e-05,5.951525146003386e-05,4.0303236828003995e-05,5.336280165514571e-05,5.833784522398502e-05,5.063411668361081e-05,4.5921732993054575e-05,4.2514576929029615e-05,5.397724763314602e-05,4.8135119937613314e-05,5.082166135409949e-05,4.625126815257173e-05,4.864612972460737e-05
2023-10-18,4.77900850337203e-05,4.908057488078746e-05,5.715501140092817e-05,5.359056990675353e-05,4.318225443854158e-05,4.8799776615003024e-05,5.165761105728517e-05,4.419227786185722e-05,4.052754382402647e-05,4.3181764713941515e-05,6.239889130020073e-05,4.812560548044424e-05,4.5276463024898775e-05,4.9992244964816124e-05,4.938748679705994e-05
2023-10-19,4.7474685767085844e-05,4.177996907807154e-05,4.550434440262912e-05,4.855449565472919e-05,3.6114105388431164e-05,5.123858695878153e-05,5.173316865283617e-05,4.806217139268949e-05,4.061395753080055e-05,4.305378772198853e-05,4.624356018424961e-05,4.14859523583431e-05,3.8311577014142494e-05,4.484527695448567e-05,4.725010183545521e-05
2023-10-20,5.039843461766842e-05,4.437145924267646e-05,4.338193681394045e-05,5.8532057101235884e-05,4.1934324973894625e-05,5.70841866936656e-05,5.952368145498716e-05,4.6488244617428e-05,4.756013700094622e-05,4.357542065367782e-05,5.286172859476275e-05,4.2063808497228815e-05,5.63308743862315e-05,4.792731583871573e-05,3.70062741283004e-05
2023-10-21,5.0402579881218425e-05,5.00018155264376e-05,5.5736259834724655e-05,4.963430462504645e-05,4.530599479435889e-05,5.9396563680704644e-05,5.0241228877405874e-05,5.7984497105072864e-05,5.1639616075377126e-05,4.621288981943944e-05,5.919496470596184e-05,4.416051000737884e-05,4.806462114250141e-05,5.2397338907550034e-05,3.955719616217432e-05
2023-10-22,4.110264817224536e-05,4.143627160489054e-05,4.4472814577310725e-05,3.898546905156886e-05,3.951407123928472e-05,4.390908862040126e-05,3.3509188976045974e-05,3.94100359483777e-05,4.183520590988463e-05,4.066194192626214e-05,4.2369057705249894e-05,3.1726736561689666e-05,4.250370578316143e-05,4.212228763168947e-05,3.638163303770543e-05
2023-10-23,5.0806736138536204e-05,4.77136004855455e-05,5.139517047926422e-05,6.653018806892994e-05,4.869848117314872e-05,4.937983523484106e-05,5.562239328605048e-05,4.9769039818541e-05,6.359350687216148e-05,4.2546606272625035e-05,5.265810350095418e-05,3.9632627383962737e-05,6.734021735610642e-05,4.677299528497829e-05,5.006404535379361e-05
2023-10-24,5.939675348361201e-05,5.236450385729323e-05,5.38933600500991e-05,5.345167881746276e-05,4.4463846468475273e-05,6.0298618387917036e-05,4.588490141578975e-05,5.513315762183401e-05,6.843126880045213e-05,5.397721783408837e-05,5.1281390600790555e-05,4.3864480194835784e-05,6.105028174520542e-05,4.7455956076643045e-05,4.521768121045182e-05
2023-10-25,6.193780751789455e-05,5.440381285744683e-05,5.729110896375632e-05,7.461905577928608e-05,5.411856657193139e-05,6.644101085840525e-05,7.11559892927596e-05,5.929185146836567e-05,6.917822427195544e-05,6.8992518348266e-05,5.767882541488612e-05,5.941947772353709e-05,7.200155095578818e-05,6.208609458034475e-05,5.6246421954038784e-05
2023-10-26,4.593661710236455e-05,5.244564926251877e-05,4.1883812597988334e-05,3.657584261020841e-05,5.012077023772436e-05,5.1454147331466294e-05,4.4307162089987e-05,4.834586916975556e-05,5.29051898452295e-05,5.243548277637496e-05,4.323188695032819e-05,4.5064825764820835e-05,4.703052791780283e-05,4.837110374153082e-05,4.170311011375722e-05
2023-10-27,4.251834989026463e-05,4.670486498103163e-05,4.946126393927331e-05,4.929546376072672e-05,5.446889967020947e-05,4.57943638465623e-05,5.585133259737831e-05,4.343791224850909e-05,4.975322277929697e-05,4.778638382557422e-05,5.0468965226122044e-05,4.7997286149049105e-05,4.914427956254377e-05,5.446952331006263e-05,4.5956960723536504e-05
2023-10-28,5.531537263673852e-05,4.765895465897248e-05,5.872811132179574e-05,6.394748393735893e-05,4.974481685023131e-05,5.687009075950958e-05,6.0553633604846996e-05,5.3923079031618996e-05,5.8168699228140276e-05,4.936680779087471e-05,5.568051893623121e-05,5.1676815687196e-05,6.72407331306619e-05,5.319936514977646e-05,4.7190473992045416e-05
2023-10-29,5.2021379192293574e-05,4.28062962185936e-05,5.252478512494422e-05,5.290794751099109e-05,4.973919815338654e-05,5.474789283649626e-05,5.346210662634425e-05,5.069816969346587e-05,5.684064821168564e-05,4.782294254609117e-05,5.154081188070312e-05,4.813485948829943e-05,5.258042362404909e-05,5.0168684047773975e-05,4.648914282706846e-05
2023-10-30,5.2075023989901407e-05,5.5558626808977754e-05,5.8120480734474634e-05,5.413335998329235e-05,4.50175691894479e-05,5.396078631748108e-05,5.0013869048514484e-05,4.962139971952473e-05,5.6974817339534894e-05,3.766421280842003e-05,5.617370735488916e-05,4.33286585368034e-05,6.135334657054392e-05,4.46695354249667e-05,3.09001401810429e-05
2023-10-31,6.439750711821984e-05,4.640027003242535e-05,5.260082081861324e-05,6.180498928545041e-05,5.797165190227921e-05,5.429429802462125e-05,6.304919208138952e-05,6.194891440205476e-05,5.163182277025258e-05,5.993801872568362e-05,5.8490059859526506e-05,5.176035908435546e-05,5.8258340796175795e-05,6.07391341437257e-05,5.342721434263548e-05
2023-11-01,4.8303993798388744e-05,4.341513913704611e-05,5.8261832516614765e-05,4.993766786224464e-05,4.817137803702742e-05,5.5326965521367046e-05,5.0880441920272316e-05,5.596881369533841e-05,4.797432284427189e-05,4.6137072176285486e-05,5.2470343349467575e-05,4.655548836595128e-05,4.804886038271548e-05,4.611479715091962e-05,4.741035025661483e-05
2023-11-02,5.004942293881028e-05,4.835438431103171e-05,4.1800647684458935e-05,4.900428317140119e-05,4.825534902826014e-05,5.323802706765977e-05,5.085264405191684e-05,4.667450316553521e-05,4.680582382469133e-05,4.8385224287076994e-05,5.051551957140123e-05,4.69945267244807e-05,4.715759123407576e-05,4.782561984746081e-05,5.6120148376104356e-05
2023-11-03,5.179485207923182e-05,5.3293629485017313e-05,4.559006550987516e-05,4.807089848055774e-05,4.833932001949287e-05,5.114908861395249e-05,5.082484618356137e-05,4.7462839487820385e-05,4.563732480511077e-05,5.0633376397868495e-05,4.8560695793334884e-05,4.743356508301012e-05,4.6266322085436034e-05,4.953644254400201e-05,6.482994649559388e-05
2023-11-04,4.728092917526889e-05,5.1976391224382736e-05,5.104845176825548e-05,4.296460782656351e-05,4.1543963179510384e-05,4.319180288696204e-05,4.7369836897694855e-05,4.241303122425767e-05,4.2759470182554784e-05,4.581012112907002e-05,5.180678016271605e-05,4.511289998452892e-05,4.536190008582649e-05,5.001801931848804e-05,5.5820608598574976e-05
2023-11-05,5.252241587403453e-05,4.6470654653742864e-05,4.3028332109298045e-05,4.535151245825652e-05,4.715113072526271e-05,4.478801314841593e-05,4.4550271742461715e-05,4.928165891923032e-05,4.98154382934362e-05,6.092697568483168e-05,4.47458301657933e-05,4.349319117216614e-05,4.9242992696584894e-05,4.762432573701201e-05,4.6456108241010234e-05
2023-11-06,5.223332810322469e-05,4.845221048251447e-05,4.537600082376744e-05,4.126267261951905e-05,4.34209009755417e-05,5.196674165470031e-05,4.0054466398535054e-05,5.713711365008348e-05,4.8637580107382455e-05,4.311252484087092e-05,5.7311310229120076e-05,4.5787359960516676e-05,5.035130540592653e-05,4.641922644238729e-05,4.8744413873290084e-05
2023-11-07,4.346441779704275e-05,4.037810438391099e-05,4.374011956828333e-05,4.1502193924003724e-05,3.286936260828276e-05,3.210803957669386e-05,4.409471335300938e-05,4.1295786608828174e-05,4.693873440197891e-05,3.202035831961394e-05,3.287005893070928e-05,3.754728951049503e-05,4.5064385850397336e-05,3.304122470027599e-05,3.529156176482949e-05
2023-11-08,5.329315727524834e-05,5.611991453486759e-05,5.165428574237858e-05,5.101364964693991e-05,5.631618315460851e-05,5.5761622123094106e-05,5.463816856449312e-05,5.147806517346043e-05,5.013428902717315e-05,5.6436051494225564e-05,6.29024291708773e-05,4.9615759780150475e-05,5.046286474628864e-05,6.575561265036766e-05,4.944638824923639e-05
2023-11-09,5.6824560243259116e-05,5.2147531279741846e-05,5.865207716858194e-05,6.472262907098363e-05,4.967988003115136e-05,7.756695585911993e-05,6.944706897395272e-05,5.724757442677896e-05,5.6970138294864606e-05,5.4305184181383154e-05,6.326320570698952e-05,5.351362658337499e-05,6.0001404714809893e-05,5.502141157942671e-05,5.850880248758091e-05
2023-11-10,5.48972476858474e-05,4.640309857370897e-05,5.3036870157538674e-05,4.326402359770184e-05,4.699855504079158e-05,5.86995855066607e-05,4.422390474562507e-05,5.487621530707845e-05,4.7047550030388794e-05,4.355668802963156e-05,3.691325861769415e-05,4.704174890126605e-05,4.15753233127824e-05,2.987033530816941e-05,3.823981664817381e-05
2023-11-11,4.721807070746114e-05,4.6807948825190753e-05,5.324715339096442e-05,5.180412041003374e-05,4.887033060885202e-05,5.410595812151783e-05,5.816431484437983e-05,5.0505938642530636e-05,4.005455377303472e-05,4.993643964989894e-05,5.083208529669652e-05,4.7982270168953164e-05,4.39946302904704e-05,5.586666941386124e-05,3.936489623797031e-05
2023-11-12,4.869569110927924e-05,4.436464992435349e-05,5.155533078585669e-05,4.298115113751928e-05,4.179795809844042e-05,6.139565812191671e-05,4.072583924082597e-05,5.349910958598474e-05,4.61513172766467e-05,3.820811178411977e-05,4.751327322768674e-05,4.368908862187963e-05,4.593363477047099e-05,3.399476171439566e-05,4.403256007950341e-05
2023-11-13,5.421857603745585e-05,4.976469039247652e-05,5.137264283242229e-05,5.485564761766927e-05,4.435484776901061e-05,5.1681076825489786e-05,5.5349215513729904e-05,5.112665009464699e-05,5.378736236491801e-05,4.3242378866066494e-05,5.055204253981959e-05,4.711748244305633e-05,5.33056976025315e-05,4.328703388822341e-05,5.093612024390736e-05
2023-11-14,5.427121516549185e-05,5.060908219731334e-05,4.528309261565802e-05,5.476009158000064e-05,4.7746362935185425e-05,5.0875647070668873e-05,5.355122663839556e-05,4.720689965834043e-05,5.262807774804025e-05,4.301464197401078e-05,4.696421678586762e-05,4.271154868551385e-05,5.310566153484088e-05,4.9829450579985446e-05,4.9427470754908734e-05
2023-11-15,4.952433721704289e-05,4.8123910921609396e-05,5.354662315585573e-05,4.289621016758905e-05,4.3736402806490775e-05,6.346868942041026e-05,3.663554286247522e-05,5.0363735377909105e-05,4.960873226958122e-05,4.851787128126195e-05,5.176794579470777e-05,4.640751776255965e-05,4.7701843178312344e-05,4.5313614467693935e-05,4.100110458894753e-05
2023-11-16,5.381093570878237e-05,4.457754009514703e-05,4.6362683607667e-05,5.539491059588765e-05,4.73321754378432e-05,5.4880414476792267e-05,5.2540753008721487e-05,5.444152749055721e-05,4.607435903824488e-05,4.3075089186937814e-05,4.91198829998059e-05,4.2955500843811626e-05,4.665185012391498e-05,4.883411975999249e-05,3.732422804033262e-05
